subject,age,gender,condition,phase,trial,stimulus,congruency,rt,correct,
70,22,f,1,standing,37,GREEN,congruent,FALSE,999,
70,22,f,1,standing,38,XXXX,baseline,683,1,
70,22,f,1,standing,39,BLUE,incongruent,740,1,
70,22,f,1,standing,40,RED,congruent,653,1,
70,22,f,1,standing,41,GREEN,congruent,FALSE,999,
70,22,f,1,standing,42,BROWN,congruent,695,1,
70,22,f,1,standing,43,XXX,baseline,FALSE,999,
70,22,f,1,standing,44,RED,congruent,693,1,
70,22,f,1,standing,45,BROWN,congruent,628,1,
70,22,f,1,standing,46,GREEN,incongruent,663,1,
70,22,f,1,standing,47,BLUE,congruent,FALSE,999,
70,22,f,1,standing,48,XXX,baseline,705,1,
70,22,f,1,standing,49,XXXXX,baseline,741,1,
70,22,f,1,standing,50,XXXXX,baseline,717,1,
70,22,f,1,standing,51,BLUE,congruent,FALSE,999,
70,22,f,1,standing,52,BLUE,congruent,713,1,
70,22,f,1,standing,53,BROWN,congruent,861,1,
70,22,f,1,standing,54,GREEN,congruent,FALSE,999,
70,22,f,1,standing,55,XXXX,baseline,FALSE,999,
70,22,f,1,standing,56,BLUE,congruent,FALSE,999,
70,22,f,1,standing,57,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,58,BLUE,incongruent,715,1,
70,22,f,1,standing,59,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,60,BLUE,incongruent,664,1,
70,22,f,1,standing,61,BLUE,incongruent,741,1,
70,22,f,1,standing,62,XXXXX,baseline,653,1,
70,22,f,1,standing,63,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,64,BLUE,incongruent,733,1,
70,22,f,1,standing,65,XXX,baseline,729,1,
70,22,f,1,standing,66,GREEN,congruent,FALSE,999,
70,22,f,1,standing,67,XXXX,baseline,673,1,
70,22,f,1,standing,68,XXXXX,baseline,670,1,
70,22,f,1,standing,69,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,70,XXXXX,baseline,907,0,
70,22,f,1,standing,71,XXXXX,baseline,200,1,
70,22,f,1,standing,72,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,73,RED,congruent,705,1,
70,22,f,1,standing,74,XXX,baseline,985,1,
70,22,f,1,standing,75,XXXX,baseline,736,1,
70,22,f,1,standing,76,GREEN,incongruent,772,1,
70,22,f,1,standing,77,RED,incongruent,736,1,
70,22,f,1,standing,78,XXX,baseline,1097,1,
70,22,f,1,standing,79,RED,incongruent,796,1,
70,22,f,1,standing,80,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,81,XXXXX,baseline,FALSE,999,
70,22,f,1,standing,82,XXXX,baseline,675,1,
70,22,f,1,standing,83,XXXX,baseline,FALSE,999,
70,22,f,1,standing,84,XXXXX,baseline,776,1,
70,22,f,1,standing,85,RED,congruent,689,1,
70,22,f,1,standing,86,BLUE,incongruent,796,1,
70,22,f,1,standing,87,XXX,baseline,668,1,
70,22,f,1,standing,88,BROWN,incongruent,FALSE,999,
70,22,f,1,standing,89,RED,congruent,663,1,
70,22,f,1,standing,90,BLUE,congruent,739,1,
70,22,f,1,standing,91,RED,congruent,735,1,
70,22,f,1,standing,92,BROWN,incongruent,850,1,
70,22,f,1,standing,93,BLUE,incongruent,FALSE,999,
70,22,f,1,standing,94,XXX,baseline,FALSE,999,
70,22,f,1,standing,95,BLUE,congruent,FALSE,999,
70,22,f,1,standing,96,RED,incongruent,815,1,
70,22,f,1,standing,97,GREEN,congruent,FALSE,999,
70,22,f,1,standing,98,RED,incongruent,FALSE,999,
70,22,f,1,standing,99,XXXXX,baseline,734,1,
70,22,f,1,standing,100,BROWN,congruent,709,1,
70,22,f,1,standing,101,XXX,baseline,FALSE,999,
70,22,f,1,standing,102,XXXXX,baseline,755,1,
70,22,f,1,standing,103,XXXXX,baseline,FALSE,999,
70,22,f,1,standing,104,XXX,baseline,FALSE,999,
70,22,f,1,standing,105,GREEN,incongruent,FALSE,999,
70,22,f,1,standing,106,XXXXX,baseline,765,1,
70,22,f,1,standing,107,GREEN,incongruent,831,1,
70,22,f,1,sitting,0,RED,congruent,913,1,
70,22,f,1,sitting,1,RED,congruent,634,1,
70,22,f,1,sitting,2,XXXXX,baseline,690,1,
70,22,f,1,sitting,3,GREEN,incongruent,858,1,
70,22,f,1,sitting,4,XXXX,baseline,FALSE,999,
70,22,f,1,sitting,5,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,6,RED,congruent,460,1,
70,22,f,1,sitting,7,RED,congruent,710,1,
70,22,f,1,sitting,8,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,9,XXX,baseline,734,1,
70,22,f,1,sitting,10,BROWN,incongruent,750,1,
70,22,f,1,sitting,11,BLUE,congruent,FALSE,999,
70,22,f,1,sitting,12,BROWN,congruent,735,1,
70,22,f,1,sitting,13,XXXXX,baseline,863,1,
70,22,f,1,sitting,14,XXX,baseline,797,1,
70,22,f,1,sitting,15,BLUE,congruent,FALSE,999,
70,22,f,1,sitting,16,RED,incongruent,785,1,
70,22,f,1,sitting,17,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,18,XXXXX,baseline,469,1,
70,22,f,1,sitting,19,BROWN,congruent,692,1,
70,22,f,1,sitting,20,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,21,BLUE,congruent,FALSE,999,
70,22,f,1,sitting,22,XXX,baseline,FALSE,999,
70,22,f,1,sitting,23,BROWN,congruent,653,1,
70,22,f,1,sitting,24,XXX,baseline,FALSE,999,
70,22,f,1,sitting,25,BROWN,congruent,746,1,
70,22,f,1,sitting,26,GREEN,incongruent,711,1,
70,22,f,1,sitting,27,XXXXX,baseline,716,1,
70,22,f,1,sitting,28,XXXXX,baseline,701,1,
70,22,f,1,sitting,29,XXXX,baseline,716,1,
70,22,f,1,sitting,30,BLUE,incongruent,782,1,
70,22,f,1,sitting,31,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,32,XXX,baseline,FALSE,999,
70,22,f,1,sitting,33,GREEN,incongruent,FALSE,999,
70,22,f,1,sitting,34,RED,incongruent,856,1,
70,22,f,1,sitting,35,BLUE,incongruent,791,1,
70,22,f,1,sitting,36,BLUE,congruent,FALSE,999,
70,22,f,1,sitting,37,BROWN,incongruent,FALSE,999,
70,22,f,1,sitting,38,XXX,baseline,FALSE,999,
70,22,f,1,sitting,39,BROWN,incongruent,FALSE,999,
70,22,f,1,sitting,40,BROWN,congruent,694,1,
70,22,f,1,sitting,41,BLUE,incongruent,659,1,
70,22,f,1,sitting,42,XXXX,baseline,715,1,
70,22,f,1,sitting,43,BROWN,incongruent,FALSE,999,
70,22,f,1,sitting,44,BLUE,incongruent,826,1,
70,22,f,1,sitting,45,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,46,XXXXX,baseline,653,1,
70,22,f,1,sitting,47,RED,incongruent,FALSE,999,
70,22,f,1,sitting,48,BROWN,incongruent,744,1,
70,22,f,1,sitting,49,XXX,baseline,699,1,
70,22,f,1,sitting,50,BLUE,incongruent,FALSE,999,
70,22,f,1,sitting,51,XXXXX,baseline,754,1,
70,22,f,1,sitting,52,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,53,BROWN,congruent,663,1,
70,22,f,1,sitting,54,BLUE,incongruent,710,1,
70,22,f,1,sitting,55,GREEN,incongruent,695,1,
70,22,f,1,sitting,56,RED,congruent,731,1,
70,22,f,1,sitting,57,XXXX,baseline,FALSE,999,
70,22,f,1,sitting,58,RED,congruent,795,1,
70,22,f,1,sitting,59,XXX,baseline,659,1,
70,22,f,1,sitting,60,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,61,RED,incongruent,FALSE,999,
70,22,f,1,sitting,62,XXXXX,baseline,775,1,
70,22,f,1,sitting,63,BLUE,incongruent,759,1,
70,22,f,1,sitting,64,BROWN,congruent,551,1,
70,22,f,1,sitting,65,BLUE,incongruent,656,1,
70,22,f,1,sitting,66,RED,congruent,662,1,
70,22,f,1,sitting,67,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,68,BLUE,incongruent,785,1,
70,22,f,1,sitting,69,RED,incongruent,698,1,
70,22,f,1,sitting,70,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,71,GREEN,incongruent,714,1,
70,22,f,1,sitting,72,BLUE,incongruent,658,1,
70,22,f,1,sitting,73,BROWN,congruent,675,1,
70,22,f,1,sitting,74,BLUE,congruent,FALSE,999,
70,22,f,1,sitting,75,GREEN,incongruent,FALSE,999,
70,22,f,1,sitting,76,XXXX,baseline,FALSE,999,
70,22,f,1,sitting,77,XXXXX,baseline,694,1,
70,22,f,1,sitting,78,XXXXX,baseline,619,1,
70,22,f,1,sitting,79,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,80,GREEN,incongruent,FALSE,999,
70,22,f,1,sitting,81,RED,incongruent,1029,999,
70,22,f,1,sitting,82,BLUE,incongruent,700,1,
70,22,f,1,sitting,83,BROWN,congruent,633,1,
70,22,f,1,sitting,84,BLUE,incongruent,FALSE,999,
70,22,f,1,sitting,85,XXX,baseline,653,1,
70,22,f,1,sitting,86,BLUE,incongruent,670,1,
70,22,f,1,sitting,87,RED,incongruent,776,1,
70,22,f,1,sitting,88,XXXXX,baseline,FALSE,999,
70,22,f,1,sitting,89,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,90,XXXX,baseline,FALSE,999,
70,22,f,1,sitting,91,XXXXX,baseline,703,1,
70,22,f,1,sitting,92,GREEN,congruent,658,1,
70,22,f,1,sitting,93,BROWN,congruent,735,1,
70,22,f,1,sitting,94,XXX,baseline,668,1,
70,22,f,1,sitting,95,RED,congruent,635,1,
70,22,f,1,sitting,96,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,97,BROWN,incongruent,795,1,
70,22,f,1,sitting,98,GREEN,congruent,FALSE,999,
70,22,f,1,sitting,99,RED,congruent,704,1,
70,22,f,1,sitting,100,GREEN,incongruent,892,1,
70,22,f,1,sitting,101,GREEN,incongruent,784,1,
70,22,f,1,sitting,102,XXXX,baseline,FALSE,999,
70,22,f,1,sitting,103,GREEN,incongruent,FALSE,999,
70,22,f,1,sitting,104,RED,congruent,704,1,
70,22,f,1,sitting,105,BROWN,congruent,667,1,
70,22,f,1,sitting,106,XXXX,baseline,592,1,
70,22,f,1,sitting,107,XXXX,baseline,740,1,
71,20,f,1,practice,0,RED,incongruent,200,0,
71,20,f,1,practice,1,BROWN,congruent,201,999,
71,20,f,1,practice,2,XXX,baseline,754,1,
71,20,f,1,practice,3,RED,congruent,820,1,
71,20,f,1,practice,4,GREEN,incongruent,782,1,
71,20,f,1,practice,5,BLUE,incongruent,793,1,
71,20,f,1,practice,6,BLUE,congruent,623,1,
71,20,f,1,practice,7,XXXXX,baseline,687,1,
71,20,f,1,practice,8,BROWN,congruent,569,1,
71,20,f,1,practice,9,RED,incongruent,744,1,
71,20,f,1,practice,10,XXXXX,baseline,706,1,
71,20,f,1,practice,11,BROWN,incongruent,656,1,
71,20,f,1,practice,12,RED,congruent,609,1,
71,20,f,1,practice,13,GREEN,incongruent,744,1,
71,20,f,1,practice,14,XXXXX,baseline,594,1,
71,20,f,1,practice,15,GREEN,congruent,770,1,
71,20,f,1,practice,16,BROWN,congruent,609,1,
71,20,f,1,practice,17,XXXXX,baseline,624,1,
71,20,f,1,practice,18,RED,incongruent,698,1,
71,20,f,1,practice,19,BROWN,incongruent,811,1,
71,20,f,1,practice,20,XXXX,baseline,743,1,
71,20,f,1,practice,21,BLUE,incongruent,816,1,
71,20,f,1,practice,22,XXXX,baseline,717,1,
71,20,f,1,practice,23,BLUE,incongruent,790,1,
71,20,f,1,practice,24,XXXXX,baseline,650,1,
71,20,f,1,practice,25,XXXXX,baseline,674,1,
71,20,f,1,practice,26,XXX,baseline,658,1,
71,20,f,1,practice,27,GREEN,congruent,741,1,
71,20,f,1,practice,28,GREEN,incongruent,633,1,
71,20,f,1,practice,29,XXXXX,baseline,615,1,
71,20,f,1,practice,30,BROWN,incongruent,FALSE,999,
71,20,f,1,practice,31,XXXXX,baseline,733,1,
71,20,f,1,practice,32,XXXXX,baseline,776,1,
71,20,f,1,practice,33,XXXXX,baseline,709,1,
71,20,f,1,practice,34,XXXX,baseline,FALSE,999,
71,20,f,1,practice,35,RED,congruent,662,1,
71,20,f,1,practice,36,BLUE,congruent,664,1,
71,20,f,1,practice,37,BROWN,congruent,626,1,
71,20,f,1,practice,38,RED,incongruent,742,1,
71,20,f,1,practice,39,RED,congruent,745,1,
71,20,f,1,practice,40,BLUE,incongruent,716,1,
71,20,f,1,practice,41,GREEN,incongruent,790,1,
71,20,f,1,practice,42,RED,incongruent,792,1,
71,20,f,1,practice,43,BLUE,congruent,734,1,
71,20,f,1,practice,44,BLUE,congruent,706,1,
71,20,f,1,practice,45,BROWN,congruent,698,1,
71,20,f,1,practice,46,XXXX,baseline,671,1,
71,20,f,1,practice,47,RED,congruent,674,1,
71,20,f,1,standing,0,GREEN,congruent,873,1,
71,20,f,1,standing,1,GREEN,incongruent,916,1,
71,20,f,1,standing,2,RED,incongruent,868,1,
71,20,f,1,standing,3,BROWN,incongruent,1186,1,
71,20,f,1,standing,4,XXXXX,baseline,722,1,
71,20,f,1,standing,5,XXX,baseline,898,1,
71,20,f,1,standing,6,XXX,baseline,819,1,
71,20,f,1,standing,7,GREEN,congruent,862,1,
71,20,f,1,standing,8,BLUE,congruent,935,1,
71,20,f,1,standing,9,XXXX,baseline,695,1,
71,20,f,1,standing,10,XXXX,baseline,737,1,
71,20,f,1,standing,11,GREEN,congruent,734,1,
71,20,f,1,standing,12,BLUE,congruent,698,1,
71,20,f,1,standing,13,XXXXX,baseline,674,1,
71,20,f,1,standing,14,XXX,baseline,729,1,
71,20,f,1,standing,15,BLUE,incongruent,865,1,
71,20,f,1,standing,16,GREEN,incongruent,819,1,
71,20,f,1,standing,17,RED,congruent,794,1,
71,20,f,1,standing,18,XXX,baseline,738,1,
71,20,f,1,standing,19,GREEN,incongruent,947,1,
71,20,f,1,standing,20,RED,congruent,781,1,
71,20,f,1,standing,21,BLUE,congruent,816,1,
71,20,f,1,standing,22,BLUE,incongruent,750,1,
71,20,f,1,standing,23,GREEN,incongruent,736,1,
71,20,f,1,standing,24,XXX,baseline,711,1,
71,20,f,1,standing,25,BLUE,congruent,787,1,
71,20,f,1,standing,26,BROWN,congruent,752,1,
71,20,f,1,standing,27,XXXXX,baseline,626,1,
71,20,f,1,standing,28,XXXXX,baseline,FALSE,999,
71,20,f,1,standing,29,XXXX,baseline,734,1,
71,20,f,1,standing,30,BLUE,incongruent,781,0,
71,20,f,1,standing,31,XXX,baseline,908,1,
71,20,f,1,standing,32,BLUE,incongruent,852,1,
71,20,f,1,standing,33,XXXX,baseline,898,1,
71,20,f,1,standing,34,XXX,baseline,824,1,
71,20,f,1,standing,35,RED,incongruent,911,1,
71,20,f,1,standing,36,BLUE,incongruent,795,1,
71,20,f,1,standing,37,XXXXX,baseline,831,1,
71,20,f,1,standing,38,XXXXX,baseline,868,1,
71,20,f,1,standing,39,BROWN,congruent,903,1,
71,20,f,1,standing,40,XXXXX,baseline,960,1,
71,20,f,1,standing,41,XXX,baseline,1015,1,
71,20,f,1,standing,42,BROWN,incongruent,1132,1,
71,20,f,1,standing,43,GREEN,incongruent,1087,1,
71,20,f,1,standing,44,GREEN,incongruent,1142,1,
71,20,f,1,standing,45,RED,congruent,975,1,
71,20,f,1,standing,46,BROWN,congruent,737,1,
71,20,f,1,standing,47,GREEN,congruent,671,1,
71,20,f,1,standing,48,BLUE,congruent,777,1,
71,20,f,1,standing,49,RED,congruent,750,1,
71,20,f,1,standing,50,XXXXX,baseline,909,1,
71,20,f,1,standing,51,BROWN,incongruent,903,1,
71,20,f,1,standing,52,GREEN,incongruent,939,1,
71,20,f,1,standing,53,GREEN,congruent,680,1,
71,20,f,1,standing,54,BROWN,congruent,696,1,
71,20,f,1,standing,55,BROWN,congruent,671,1,
71,20,f,1,standing,56,BLUE,incongruent,798,1,
71,20,f,1,standing,57,BROWN,congruent,732,1,
71,20,f,1,standing,58,XXXXX,baseline,757,1,
71,20,f,1,standing,59,BLUE,incongruent,752,1,
71,20,f,1,standing,60,XXX,baseline,696,1,
71,20,f,1,standing,61,XXXX,baseline,987,1,
71,20,f,1,standing,62,XXXX,baseline,667,1,
71,20,f,1,standing,63,GREEN,congruent,672,1,
71,20,f,1,standing,64,XXXXX,baseline,829,1,
71,20,f,1,standing,65,RED,congruent,754,1,
71,20,f,1,standing,66,XXXXX,baseline,706,1,
71,20,f,1,standing,67,GREEN,incongruent,692,1,
71,20,f,1,standing,68,BROWN,incongruent,902,1,
71,20,f,1,standing,69,RED,incongruent,948,1,
71,20,f,1,standing,70,BROWN,incongruent,710,1,
71,20,f,1,standing,71,XXXXX,baseline,706,1,
71,20,f,1,standing,72,RED,incongruent,742,0,
71,20,f,1,standing,73,BROWN,congruent,758,1,
71,20,f,1,standing,74,XXX,baseline,741,1,
71,20,f,1,standing,75,GREEN,congruent,777,1,
71,20,f,1,standing,76,XXXXX,baseline,854,1,
71,20,f,1,standing,77,XXXXX,baseline,960,1,
71,20,f,1,standing,78,RED,incongruent,1309,1,
71,20,f,1,standing,79,XXXXX,baseline,847,1,
71,20,f,1,standing,80,BLUE,congruent,1044,1,
71,20,f,1,standing,81,BROWN,incongruent,795,1,
71,20,f,1,standing,82,BLUE,congruent,771,1,
71,20,f,1,standing,83,RED,congruent,898,1,
71,20,f,1,standing,84,RED,incongruent,771,1,
71,20,f,1,standing,85,BLUE,incongruent,797,1,
71,20,f,1,standing,86,BROWN,incongruent,813,1,
71,20,f,1,standing,87,XXXXX,baseline,828,1,
71,20,f,1,standing,88,GREEN,congruent,FALSE,999,
71,20,f,1,standing,89,GREEN,incongruent,754,1,
71,20,f,1,standing,90,RED,congruent,932,1,
71,20,f,1,standing,91,RED,congruent,775,1,
71,20,f,1,standing,92,XXX,baseline,750,1,
71,20,f,1,standing,93,XXXX,baseline,FALSE,999,
71,20,f,1,standing,94,BLUE,congruent,754,1,
71,20,f,1,standing,95,XXX,baseline,FALSE,999,
71,20,f,1,standing,96,BLUE,incongruent,FALSE,999,
71,20,f,1,standing,97,GREEN,congruent,FALSE,999,
71,20,f,1,standing,98,GREEN,congruent,FALSE,999,
71,20,f,1,standing,99,RED,incongruent,754,1,
71,20,f,1,standing,100,BLUE,incongruent,730,1,
71,20,f,1,standing,101,BROWN,incongruent,897,1,
71,20,f,1,standing,102,BLUE,congruent,760,1,
71,20,f,1,standing,103,BROWN,incongruent,736,1,
71,20,f,1,standing,104,BLUE,congruent,824,1,
71,20,f,1,standing,105,BROWN,incongruent,1215,1,
71,20,f,1,standing,106,GREEN,congruent,FALSE,999,
71,20,f,1,standing,107,XXXXX,baseline,734,1,
71,20,f,1,sitting,0,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,1,RED,congruent,815,1,
71,20,f,1,sitting,2,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,3,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,4,BROWN,congruent,948,1,
71,20,f,1,sitting,5,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,6,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,7,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,8,RED,congruent,745,1,
71,20,f,1,sitting,9,BLUE,incongruent,790,1,
71,20,f,1,sitting,10,XXX,baseline,FALSE,999,
71,20,f,1,sitting,11,BLUE,congruent,1212,1,
71,20,f,1,sitting,12,GREEN,incongruent,963,1,
71,20,f,1,sitting,13,RED,incongruent,FALSE,999,
71,20,f,1,sitting,14,XXX,baseline,1101,1,
71,20,f,1,sitting,15,BROWN,incongruent,985,1,
71,20,f,1,sitting,16,RED,congruent,FALSE,999,
71,20,f,1,sitting,17,XXX,baseline,FALSE,999,
71,20,f,1,sitting,18,RED,congruent,FALSE,999,
71,20,f,1,sitting,19,XXXXX,baseline,1019,1,
71,20,f,1,sitting,20,BLUE,incongruent,1014,1,
71,20,f,1,sitting,21,GREEN,congruent,907,1,
71,20,f,1,sitting,22,BLUE,incongruent,1105,1,
71,20,f,1,sitting,23,XXX,baseline,FALSE,999,
71,20,f,1,sitting,24,RED,congruent,FALSE,999,
71,20,f,1,sitting,25,BLUE,congruent,FALSE,999,
71,20,f,1,sitting,26,GREEN,incongruent,FALSE,999,
71,20,f,1,sitting,27,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,28,RED,incongruent,FALSE,999,
71,20,f,1,sitting,29,XXX,baseline,917,1,
71,20,f,1,sitting,30,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,31,BLUE,congruent,734,1,
71,20,f,1,sitting,32,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,33,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,34,GREEN,incongruent,FALSE,999,
71,20,f,1,sitting,35,BLUE,congruent,745,1,
71,20,f,1,sitting,36,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,37,BROWN,incongruent,1019,1,
71,20,f,1,sitting,38,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,39,BLUE,congruent,FALSE,999,
71,20,f,1,sitting,40,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,41,BLUE,incongruent,FALSE,999,
71,20,f,1,sitting,42,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,43,BLUE,congruent,FALSE,999,
71,20,f,1,sitting,44,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,45,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,46,XXX,baseline,FALSE,999,
71,20,f,1,sitting,47,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,48,BLUE,incongruent,FALSE,999,
71,20,f,1,sitting,49,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,50,BLUE,incongruent,FALSE,999,
71,20,f,1,sitting,51,GREEN,incongruent,FALSE,999,
71,20,f,1,sitting,52,RED,incongruent,FALSE,999,
71,20,f,1,sitting,53,XXXX,baseline,795,1,
71,20,f,1,sitting,54,BROWN,incongruent,799,1,
71,20,f,1,sitting,55,RED,incongruent,FALSE,999,
71,20,f,1,sitting,56,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,57,XXXXX,baseline,876,1,
71,20,f,1,sitting,58,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,59,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,60,GREEN,incongruent,FALSE,999,
71,20,f,1,sitting,61,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,62,BLUE,incongruent,FALSE,999,
71,20,f,1,sitting,63,XXX,baseline,FALSE,999,
71,20,f,1,sitting,64,XXX,baseline,FALSE,999,
71,20,f,1,sitting,65,BLUE,congruent,FALSE,999,
71,20,f,1,sitting,66,XXXXX,baseline,826,1,
71,20,f,1,sitting,67,BLUE,congruent,1096,1,
71,20,f,1,sitting,68,XXX,baseline,778,1,
71,20,f,1,sitting,69,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,70,RED,congruent,FALSE,999,
71,20,f,1,sitting,71,BROWN,incongruent,784,1,
71,20,f,1,sitting,72,XXX,baseline,FALSE,999,
71,20,f,1,sitting,73,GREEN,incongruent,937,1,
71,20,f,1,sitting,74,RED,incongruent,FALSE,999,
71,20,f,1,sitting,75,BROWN,incongruent,FALSE,999,
71,20,f,1,sitting,76,RED,incongruent,FALSE,999,
71,20,f,1,sitting,77,RED,congruent,FALSE,999,
71,20,f,1,sitting,78,BROWN,congruent,745,1,
71,20,f,1,sitting,79,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,80,BLUE,incongruent,FALSE,999,
71,20,f,1,sitting,81,GREEN,incongruent,FALSE,999,
71,20,f,1,sitting,82,XXXXX,baseline,826,1,
71,20,f,1,sitting,83,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,84,RED,incongruent,FALSE,999,
71,20,f,1,sitting,85,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,86,GREEN,incongruent,979,1,
71,20,f,1,sitting,87,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,88,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,89,RED,congruent,FALSE,999,
71,20,f,1,sitting,90,XXXXX,baseline,815,1,
71,20,f,1,sitting,91,GREEN,incongruent,1004,999,
71,20,f,1,sitting,92,GREEN,congruent,877,1,
71,20,f,1,sitting,93,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,94,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,95,RED,congruent,FALSE,999,
71,20,f,1,sitting,96,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,97,XXXXX,baseline,FALSE,999,
71,20,f,1,sitting,98,BLUE,incongruent,1882,1,
71,20,f,1,sitting,99,XXXXX,baseline,200,1,
71,20,f,1,sitting,100,XXXX,baseline,1300,1,
71,20,f,1,sitting,101,GREEN,congruent,FALSE,999,
71,20,f,1,sitting,102,BROWN,congruent,FALSE,999,
71,20,f,1,sitting,103,XXXX,baseline,836,1,
71,20,f,1,sitting,104,XXXXX,baseline,944,1,
71,20,f,1,sitting,105,XXXX,baseline,FALSE,999,
71,20,f,1,sitting,106,XXX,baseline,FALSE,999,
71,20,f,1,sitting,107,BLUE,incongruent,857,1,
72,26,m,1,practice,0,XXXXX,baseline,200,999,
72,26,m,1,practice,1,BLUE,incongruent,910,1,
72,26,m,1,practice,2,XXXXX,baseline,1129,1,
72,26,m,1,practice,3,XXXXX,baseline,879,1,
72,26,m,1,practice,4,RED,incongruent,1046,1,
72,26,m,1,practice,5,BLUE,congruent,866,1,
72,26,m,1,practice,6,BLUE,congruent,786,1,
72,26,m,1,practice,7,XXXXX,baseline,944,1,
72,26,m,1,practice,8,BLUE,congruent,854,1,
72,26,m,1,practice,9,XXXXX,baseline,960,1,
72,26,m,1,practice,10,XXXXX,baseline,1004,1,
72,26,m,1,practice,11,XXXXX,baseline,874,1,
72,26,m,1,practice,12,GREEN,incongruent,1070,1,
72,26,m,1,practice,13,BLUE,congruent,921,1,
72,26,m,1,practice,14,XXXXX,baseline,873,1,
72,26,m,1,practice,15,GREEN,incongruent,936,1,
72,26,m,1,practice,16,XXX,baseline,849,1,
72,26,m,1,practice,17,BROWN,incongruent,1125,1,
72,26,m,1,practice,18,BROWN,congruent,1027,1,
72,26,m,1,practice,19,RED,incongruent,1140,1,
72,26,m,1,practice,20,RED,incongruent,980,1,
72,26,m,1,practice,21,XXX,baseline,1004,1,
72,26,m,1,practice,22,GREEN,incongruent,1068,1,
72,26,m,1,practice,23,RED,congruent,1019,1,
72,26,m,1,practice,24,BLUE,congruent,1072,1,
72,26,m,1,practice,25,GREEN,congruent,819,1,
72,26,m,1,practice,26,BLUE,incongruent,1087,1,
72,26,m,1,practice,27,BROWN,congruent,1040,1,
72,26,m,1,practice,28,BROWN,congruent,1043,1,
72,26,m,1,practice,29,GREEN,incongruent,1077,1,
72,26,m,1,practice,30,XXX,baseline,1109,1,
72,26,m,1,practice,31,RED,congruent,918,1,
72,26,m,1,practice,32,BROWN,incongruent,1033,1,
72,26,m,1,practice,33,BLUE,congruent,955,1,
72,26,m,1,practice,34,RED,incongruent,1029,1,
72,26,m,1,practice,35,RED,congruent,922,1,
72,26,m,1,practice,36,XXXX,baseline,944,1,
72,26,m,1,practice,37,XXXXX,baseline,1069,1,
72,26,m,1,practice,38,GREEN,incongruent,1032,1,
72,26,m,1,practice,39,BROWN,incongruent,984,1,
72,26,m,1,practice,40,BLUE,incongruent,876,1,
72,26,m,1,practice,41,XXXX,baseline,1002,1,
72,26,m,1,practice,42,GREEN,congruent,1107,1,
72,26,m,1,practice,43,RED,incongruent,1132,1,
72,26,m,1,practice,44,BLUE,congruent,870,1,
72,26,m,1,practice,45,RED,congruent,822,1,
